"","beer_beerid","beer_name","beer_abv","brewery_name","review_overall","review_aroma","review_appearance","review_palate","review_taste","n_reviews","beer_style"
"5929",35144,"D'Ham Rousse",5.5,"Les Brasseurs du Hameau",4,3.5,3.75,3.66666666666667,3.41666666666667,6,"Red Ale"
"5930",35157,"Schlafly Irish-Style Extra Stout",8,"Saint Louis Brewery / Schlafly Tap Room",4.03571428571429,3.81696428571429,3.90625,4.01785714285714,4.04910714285714,112,"Stout"
"5931",35168,"Black Lightning Porter",8.5,"Lightning Brewery",3.66304347826087,3.56521739130435,4,3.75,3.75,46,"Porter"
"5932",35185,"India Pale Ale",6.2,"The Defiant Brewing Company",3.84615384615385,3.84615384615385,4.03846153846154,3.76923076923077,3.65384615384615,13,"IPA"
"5933",35186,"Brewer's Reserve Bourbon Barrel Stout (1-Year Aged)",NA,"Central Waters Brewing Company",4.11290322580645,4.29032258064516,4.08064516129032,4.11290322580645,4.37096774193548,31,"Stout"
"5934",35195,"Sub Zero IPA",7.5,"Rock Bottom Restaurant & Brewery",4.14285714285714,4.17857142857143,4.03571428571429,4.07142857142857,4.21428571428571,14,"IPA"
"5935",35201,"The Devil Made Me Do It! Coffee Imperial Oatmeal Porter",7.5,"Tyranena Brewing Company",4.1576354679803,4.17241379310345,4.02955665024631,4.14778325123153,4.21182266009852,203,"Porter"
"5936",35203,"Organic Pale Ale",NA,"Goose Island Beer Co.",3.17857142857143,3.07142857142857,3.32142857142857,2.89285714285714,2.71428571428571,14,"APA"
"5937",35216,"Henry Weinhard's Blonde",5.12,"Blitz-Weinhard Brewing Co.",3.325,2.875,3.175,3.175,3.075,20,"Lager"
"5938",35225,"Smuttynose Homunculus (Big Beer Series)",9.9,"Smuttynose Brewing Company",3.80172413793103,3.875,3.82758620689655,3.77155172413793,3.84051724137931,116,"IPA"
"5939",35243,"IPA",7,"Pump House Brewery",3.92857142857143,3.71428571428571,4,3.64285714285714,3.71428571428571,7,"IPA"
"5940",35246,"Mojo Risin' Double IPA",10.5,"Boulder Beer / Wilderness Pub",3.83554376657825,3.89787798408488,3.92572944297082,3.87533156498674,3.84084880636605,377,"IPA"
"5941",35250,"Muskoka Craft Lager",4.8,"Muskoka Brewery",3.82142857142857,3.25,3.46428571428571,3.51785714285714,3.58928571428571,28,"Lager"
"5942",35256,"Trickster",NA,"Mountain Sun Pub & Brewery",3.66666666666667,3.58333333333333,3.83333333333333,3.83333333333333,3.58333333333333,6,"Stout"
"5943",35271,"Klaster Premium",5.6,"Pivovar Klaster",3.64705882352941,3.38235294117647,3.5,3.47058823529412,3.52941176470588,17,"Pilsener"
"5944",35273,"Henry Weinhard's Organic Amber Premium Ale",5.25,"Blitz-Weinhard Brewing Co.",4.1,3.4,3.5,3.4,3.4,5,"Red Ale"
"5945",35274,"Hop Attack!!!",5.3,"Minneapolis Town Hall Brewery",4.41666666666667,4.5,4.5,4.33333333333333,4.58333333333333,6,"IPA"
"5946",35275,"La Vache Folle - Milk Stout",9,"Microbrasserie Charlevoix",4.03521126760563,3.95774647887324,4.32394366197183,4.04225352112676,4.08450704225352,71,"Stout"
"5947",35276,"Northern Ice Lager",5.8,"Cold Spring Brewing Co.",2.78571428571429,2.42857142857143,2.28571428571429,2.57142857142857,2.35714285714286,7,"Lager"
"5948",35284,"Sexual Chocolate",9.75,"Foothills Brewing Company",4.10941828254848,4.0803324099723,4.26038781163435,4.09695290858726,4.14958448753463,361,"Stout"
"5949",35285,"Wooden Shoe Lager",4.6,"Wooden Shoe Brewing Company",3.5,3.475,3.625,3.5,3.425,20,"Lager"
"5950",35287,"Preminger",5,"Biha&#263;ka Pivovara",2.71428571428571,2.28571428571429,3,2.78571428571429,2.35714285714286,7,"Lager"
"5951",35290,"Town Hall Porter",NA,"Minneapolis Town Hall Brewery",4.16666666666667,3.91666666666667,4.16666666666667,3.75,4,6,"Porter"
"5952",35291,"Badger Porter",5,"Sand Creek Brewing Company",3.64285714285714,3.38095238095238,3.45238095238095,3.19047619047619,3.44047619047619,42,"Porter"
"5953",35307,"Red Frog Ale",6,"Blue Frog Grog & Grill",3.46296296296296,3.61111111111111,3.7962962962963,3.2962962962963,3.48148148148148,27,"Red Ale"
"5954",35363,"Hop Salad",9,"Drake's Brewing Co.",4.29166666666667,4.33333333333333,4.125,4.25,4.5,12,"IPA"
"5955",35378,"Heine Brothers Coffee Stout",5.9,"Bluegrass Brewing Co. - East St. Matthew's",3.78787878787879,3.87878787878788,4,3.45454545454545,3.6969696969697,33,"Stout"
"5956",35380,"Black Market Porter",6.1,"Sixpoint Brewery",4.1875,4,4.0625,4.15625,4.09375,16,"Porter"
"5957",35385,"Arcadia Cocoa Loco",7,"Arcadia Brewing Company",3.4919028340081,3.62550607287449,3.83603238866397,3.52429149797571,3.54655870445344,247,"Stout"
"5958",35391,"WinterCoat Double Hop",8.2,"WinterCoat",3.63888888888889,3.77777777777778,3.90277777777778,3.84722222222222,3.72222222222222,36,"IPA"
"5959",35395,"Chair City Pale Ale",NA,"Gardner Ale House",4.33333333333333,4,4,4.16666666666667,4.08333333333333,6,"APA"
"5960",35396,"Killer ""Kapowski"" Kowalski",8.3,"Flossmoor Station Restaurant & Brewery",4.13106796116505,3.98543689320388,3.93203883495146,4.05825242718447,4.13106796116505,103,"Porter"
"5961",35397,"Lagunitas Lucky 13 Mondo Large Red Ale",8.9,"Lagunitas Brewing Company",4.06595744680851,4.03262411347518,4.11063829787234,3.99858156028369,4.13687943262411,705,"Red Ale"
"5962",35398,"Uberhoppy IPA",9.5,"Valley Brewing Company",3.9247311827957,4.09677419354839,3.94086021505376,3.93010752688172,4.06451612903226,93,"IPA"
"5963",35400,"Gluttony",10.5,"Midnight Sun Brewing Co.",3.9,4.14,4.18,4.09,4.16,50,"IPA"
"5964",35404,"Rogue Ten Thousand Brew Ale (Brew 10,000)",10,"Rogue Ales",3.89864864864865,4.05405405405405,4.05743243243243,4.01013513513514,4.06418918918919,148,"IPA"
"5965",35413,"Short's Pontius Road Pilsner",4.7,"Short's Brewing Company",3.94444444444444,3.58333333333333,3.58333333333333,3.97222222222222,3.88888888888889,18,"Pilsener"
"5966",35416,"Short's The Golden Rule",5.8,"Short's Brewing Company",3.98,3.69,3.86,3.8,3.79,50,"IPA"
"5967",35417,"Short's The Stellar Ale",5.8,"Short's Brewing Company",3.88888888888889,4.16666666666667,4.05555555555556,3.77777777777778,3.94444444444444,9,"APA"
"5968",35420,"Short's Anniversary Ale 2006",20,"Short's Brewing Company",3.3125,4.0625,4.1875,3.5,3.4375,8,"IPA"
"5969",35472,"Leather Jacket Lager",4.5,"Fish Rock Brewery",3.66666666666667,3.41666666666667,3.83333333333333,3.5,3.58333333333333,6,"Pilsener"
"5970",35577,"Rockslide IPA",6.7,"FiftyFifty Brewing Co.",3.92307692307692,3.96153846153846,3.73076923076923,3.88461538461538,4,13,"IPA"
"5971",35603,"Gubernija Grand 9.5 Beer",9.5,"Gubernija Brewery",2.33898305084746,2.61864406779661,2.94915254237288,2.54237288135593,2.41525423728814,59,"Lager"
"5972",35607,"Sequoia Red",5.2,"Kern River Brewing Company",3.83333333333333,3.66666666666667,3.72222222222222,3.55555555555556,3.77777777777778,9,"Red Ale"
"5973",35608,"Just Outstanding IPA",6.8,"Kern River Brewing Company",4.28030303030303,4.25757575757576,4.23030303030303,4.12575757575758,4.21363636363636,330,"IPA"
"5974",35609,"Class V Stout",8.5,"Kern River Brewing Company",4.08333333333333,3.94666666666667,4.08333333333333,3.93666666666667,4.05666666666667,150,"Stout"
"5975",35626,"Odell IPA",7,"Odell Brewing Company",4.23969631236443,4.25379609544469,4.10520607375271,4.04989154013015,4.22776572668113,461,"IPA"
"5976",35633,"Attila The Honey",5,"Mt. Begbie Brewing Co.",3.875,3.75,3.83333333333333,3.75,3.75,12,"Red Ale"
"5977",35643,"Aiko Pale",4.7,"Rinkuškiai Alaus Darykloje",2.96666666666667,2.93333333333333,2.93333333333333,3.1,2.93333333333333,15,"Lager"
"5978",35644,"Donnybrook Stout",3.7,"Victory Brewing Company",4.13793103448276,3.55603448275862,4.20689655172414,3.9051724137931,3.78879310344828,116,"Stout"
"5979",35649,"Barrel Aged Smoke (Smoked Porter)",7,"O'Fallon Brewery",4.02083333333333,4.06770833333333,3.875,3.72395833333333,4.0625,96,"Porter"
"5980",35657,"Young Sarge",NA,"Flossmoor Station Restaurant & Brewery",4.44444444444444,4.38888888888889,4.22222222222222,4.22222222222222,4.5,9,"Stout"
"5981",35687,"Detroit Hip Hops",6,"Black Lotus Brewery",3.85714285714286,3.78571428571429,3.71428571428571,3.35714285714286,3.85714285714286,7,"APA"
"5982",35690,"Black Bottom Oatmeal Stout",NA,"Black Lotus Brewery",3.3,3.5,3.3,3.4,3.1,5,"Stout"
"5983",35702,"Oak-Aged Imperial Chocolate Pumpkin Porter",7.8,"Midnight Sun Brewing Co.",4.29545454545455,4.38636363636364,4.18181818181818,4.34090909090909,4.39772727272727,44,"Porter"
"5984",35703,"Michigan Brewing Barrel Aged Russian Imperial Stout",NA,"Michigan Brewing Company",4.07692307692308,4.23076923076923,3.69230769230769,3.65384615384615,4.53846153846154,13,"Stout"
"5985",35708,"Sorachi Ace",NA,"Nodding Head Brewery and Restaurant",3.7,4.1,3.7,3.6,3.9,5,"APA"
"5986",35717,"Pike Pale Heirloom Amber Ale",5.3,"Pike Pub & Brewery",3.56756756756757,3.51351351351351,3.56756756756757,3.48648648648649,3.37837837837838,37,"Red Ale"
"5987",35732,"Green Flash Hop Head Red Ale",7,"Green Flash Brewing Co.",4.02141802067947,4.0576070901034,4.12112259970458,3.96898079763663,4.06056129985229,677,"Red Ale"
"5988",35735,"Miller Chill",4.1,"Miller Brewing Co.",2.28804347826087,2.0366847826087,2.36141304347826,2.21059782608696,2.02445652173913,368,"Lager"
"5989",35737,"Hop Warrior",9,"Ice Harbor Brewing Company",3.45454545454545,3.63636363636364,3.77272727272727,3.54545454545455,3.40909090909091,11,"IPA"
"5990",35738,"Hop Stoopid",8,"Lagunitas Brewing Company",4.15974025974026,4.24415584415584,4.0711038961039,4.05487012987013,4.17337662337662,1540,"IPA"
"5991",35754,"Double Dog Double Pale Ale",11.5,"Flying Dog Brewery",3.80033370411568,4.02725250278087,4.05339265850945,3.94716351501669,4.03503893214683,899,"IPA"
"5992",35762,"Midnight Satin",NA,"Portneuf Valley Brewing",3.9,4,3.8,3.8,4,5,"Stout"
"5993",35764,"Celtic Rose",5,"Lancaster Brewing Company",3.44736842105263,3.31578947368421,3.71052631578947,3.42105263157895,3.52631578947368,19,"Red Ale"
"5994",35766,"Vanilla Porter",9.2,"Arctic Craft Brewery",3.6,3.7,3.3,3.6,3.5,5,"Porter"
"5995",35772,"Pisgah Stout",NA,"Pisgah Brewing Co.",3.9,3.7,4.2,4.2,3.8,5,"Stout"
"5996",35779,"Bell's Bourbon Barrel Aged Java Stout",NA,"Bell's Brewery, Inc.",4.57142857142857,4.57142857142857,4.21428571428571,4.5,4.64285714285714,7,"Stout"
"5997",35780,"Gretchen's Gold Lager",NA,"Sun Valley Brewing Company",1.92857142857143,2.21428571428571,2.71428571428571,2.85714285714286,1.71428571428571,7,"Lager"
"5998",35782,"Teach's  Chocolate Stout",7,"Azalea Coast Brewery",2.05555555555556,2.55555555555556,3.27777777777778,2.55555555555556,2.05555555555556,9,"Stout"
"5999",35790,"Stormcloud IPA",6,"Rahr & Sons Brewing Company",3.46875,3.1953125,3.6484375,3.484375,3.3046875,64,"IPA"
"6000",35797,"Oak Aged Gordon",NA,"Oskar Blues Grill & Brew",3.88461538461538,4.11538461538461,4.23076923076923,4.03846153846154,4.03846153846154,13,"IPA"
"6001",35806,"Big Eddy Imperial IPA",8.9,"Jacob Leinenkugel Brewing Company",4.30555555555556,4.41666666666667,4.30555555555556,4.13888888888889,4.47222222222222,18,"IPA"
"6002",35807,"Pinstripe Porter",NA,"John Harvard's Brewery & Ale House",3.78571428571429,3.78571428571429,4,3.78571428571429,3.71428571428571,7,"Porter"
"6003",35811,"Roadrunner IPA",6.5,"Blue Corn Brewery",3.83333333333333,3.83333333333333,3.58333333333333,3.75,3.75,6,"IPA"
"6004",35816,"Nils Oscar Pils",5,"the Nils Oscar Company",3.57142857142857,3.42857142857143,3.64285714285714,3.71428571428571,3.64285714285714,7,"Pilsener"
"6005",35823,"Sherbrooke Shamrock",7.1,"Alley Kat Brewing Company",3.66666666666667,3.38888888888889,3.83333333333333,3.55555555555556,3.55555555555556,9,"Lager"
"6006",35827,"Mac's Hop Rocker Pilsener",5,"Mac's Brewery",3.75925925925926,3.75925925925926,3.72222222222222,3.75925925925926,3.66666666666667,27,"Pilsener"
"6007",35846,"Pig's Ass Porter",NA,"Minocqua Brewing Company",4,4.0625,3.75,3.9375,3.9375,8,"Porter"
"6008",35848,"Bohemian Pilsner",5.5,"Brau Brothers Brewing Co. LLC",3.17307692307692,2.88461538461538,3.21153846153846,2.98076923076923,2.94230769230769,26,"Pilsener"
"6009",35849,"Cream Stout",5,"Brau Brothers Brewing Co. LLC",3.17021276595745,3.18085106382979,3.65957446808511,3.01063829787234,3.0531914893617,47,"Stout"
"6010",35850,"Pale Ale",5,"Brau Brothers Brewing Co. LLC",3.03225806451613,2.98387096774194,3.09677419354839,3.06451612903226,2.82258064516129,31,"APA"
"6011",35859,"Hockley Stout",4.6,"Hockley Valley Brewing Co.",3.67796610169492,3.58474576271186,3.66949152542373,3.27966101694915,3.58474576271186,59,"Stout"
"6012",35860,"Kelso Hop Lager",5.5,"Greenpoint Beerworks / Kelso of Brooklyn",3.9375,3.5,3.625,3.6875,3.8125,8,"Lager"
"6013",35865,"Reading Premium",4,"Reading Brewing Co",3.67441860465116,3.25581395348837,3.43023255813953,3.3953488372093,3.41860465116279,43,"Lager"
"6014",35868,"London Porter",5.3,"Paddock Wood Brewing Co.",3.84,3.82,3.8,3.62,3.8,25,"Porter"
"6015",35869,"Pioneer Industrial Pale Ale",7,"Pioneer Brewing Co.",4.41666666666667,4,4,4.16666666666667,4,6,"IPA"
"6016",35875,"Tavern Ale",7.1,"Big Boss Brewing",4.125,4.0625,4.1875,4.1875,4.1875,8,"APA"
"6017",35890,"Rambler",9,"Back Street Brewery",4.5,3.92857142857143,4,3.92857142857143,4.42857142857143,7,"IPA"
"6018",35895,"Bourbon Stout",5.3,"Hinterland Brewery Restaurant",3.7,3.9,3.8,3.5,3.5,5,"Stout"
"6019",35899,"Gold Medal Taiwan Beer",4.5,"Taiwan Tobacco & Liquor Corporation",2.73529411764706,2.55882352941176,2.79411764705882,2.70588235294118,2.5,17,"Lager"
"6020",35923,"Devil Dog",10,"Laughing Dog Brewing",3.72429906542056,3.80841121495327,4.02803738317757,3.85046728971963,3.80841121495327,107,"IPA"
"6021",35925,"Smoke From The Oak (Wine Barrel Aged)",6.4,"Captain Lawrence Brewing Co.",3.92164179104478,4.14179104477612,4.15298507462687,3.90671641791045,4.07089552238806,134,"Porter"
"6022",35930,"Brewhouse Coffee Stout",8.2,"Central Waters Brewing Company",4.22798742138365,4.31289308176101,4.04716981132075,4.08333333333333,4.29088050314465,318,"Stout"
"6023",35931,"Brewer's Choice Special Ale 2007 (Honey Porter)",6.3,"Shipyard Brewing Co.",3.5,3.59259259259259,3.94444444444444,3.33333333333333,3.51851851851852,27,"Porter"
"6024",35933,"Steamboat Pale Ale",5.5,"Big River Grille & Brewing Works",3.66666666666667,3,3.58333333333333,3.5,3.5,6,"APA"
"6025",35945,"Great Lakes Prohibition Pils",5.1,"Great Lakes Brewing Company",4.23333333333333,3.75,3.95,3.98333333333333,3.93333333333333,30,"Pilsener"
"6026",35963,"Brok Porter",9.2,"Brok Brewery",3.6,3.6,3.8,3.8,3.9,5,"Porter"
"6027",35967,"Budweiser Budvar Czech Dark Lager",4.7,"Brewery Budweiser Budvar / B.B.N.P.",3.82894736842105,3.65789473684211,3.80263157894737,3.63157894736842,3.67105263157895,38,"Lager"
"6028",35968,"Chautauqua Brew",4.7,"Southern Tier Brewing Company",4.18571428571429,3.18571428571429,3.54285714285714,3.61428571428571,3.45714285714286,35,"Red Ale"
"6029",35984,"Brewer's Reserve Bourbon Cherry Stout",10,"Central Waters Brewing Company",3.68217054263566,3.89147286821705,3.65503875968992,3.63178294573643,3.81007751937985,129,"Stout"
"6030",35985,"Star Beer",5,"Guinness Ghana Breweries Group",2.91666666666667,2.25,2.66666666666667,2.91666666666667,2.58333333333333,6,"Lager"
"6031",35989,"Barons Lager",4.9,"Barons Brewing Company",3.83,3.42,3.56,3.52,3.58,50,"Lager"
"6032",35990,"Barons Pale Ale",4.6,"Barons Brewing Company",3.42682926829268,3.04878048780488,3.36585365853659,3.32926829268293,3.15853658536585,41,"APA"
"6033",35992,"Nugget (Brewmaster Reserve)",6.5,"Full Sail Brewery & Tasting Room & Pub",3.7093023255814,3.56976744186047,3.81395348837209,3.62790697674419,3.6046511627907,43,"Red Ale"
"6034",36001,"Moa Noir",5.5,"Moa Brewing Company",3.90322580645161,3.64516129032258,3.98387096774194,3.74193548387097,3.75806451612903,31,"Lager"
"6035",36002,"Moa Original",5.5,"Moa Brewing Company",3.89285714285714,3.64285714285714,3.91071428571429,3.69642857142857,3.71428571428571,28,"Pilsener"
"6036",36021,"Organic Amber Ale",4,"Squatters Pub Brewery",3.83333333333333,3.53333333333333,3.8,3.6,3.7,15,"Red Ale"
"6037",36034,"6288 Stout",5.9,"Tuckerman Brewing Co.",3.83333333333333,3.52380952380952,3.79761904761905,3.63095238095238,3.72619047619048,42,"Stout"
"6038",36041,"Blue Point Spring Fling",6,"Blue Point Brewing Company",3.7710843373494,3.46385542168675,3.83734939759036,3.60843373493976,3.68072289156627,83,"APA"
"6039",36056,"Moo Thunder Stout",4.9,"Butternuts Beer & Ale",3.66308243727599,3.5573476702509,3.67383512544803,3.37992831541219,3.57168458781362,279,"Stout"
"6040",36057,"Orlio Organic Seasonal India Pale Ale",5.4,"Orlio Organic Beer Company",4.02941176470588,3.94117647058824,4.01470588235294,3.79411764705882,3.92647058823529,34,"IPA"
"6041",36062,"Primátor Polotmavý Märzen",5.5,"Pivovar Náchod a.s.",4,3.9375,4.1875,3.875,3.8125,8,"Lager"
"6042",36072,"Snake Drive Stout",5.5,"Selin's Grove Brewing Company",4.20588235294118,3.97058823529412,4.05882352941176,4,4.02941176470588,17,"Stout"
"6043",36082,"Super Duper Dog",8,"Lucky Labrador Brewing Company",4.1,4.35,4.05,4,4.25,10,"IPA"
"6044",36088,"Aiken West Coast Pale Ale",NA,"Aiken Brewing Company",4.08333333333333,3.75,4,3.75,4,6,"APA"
"6045",36100,"Muddy Creek Lager",5.6,"The Defiant Brewing Company",3.59375,3.4375,3.875,3.6875,3.625,16,"Lager"
"6046",36107,"Round Boy (Honey & Oatmeal Stout)",6,"Union Barrel Works",3.71428571428571,3.64285714285714,3.71428571428571,3.35714285714286,3.78571428571429,7,"Stout"
"6047",36108,"Lager",5.5,"Union Barrel Works",4,3.66666666666667,3.58333333333333,3.75,3.91666666666667,6,"Lager"
"6048",36109,"Pale Ale",5.5,"Union Barrel Works",3.5,3.1,4.1,3.5,3.2,5,"APA"
"6049",36119,"American Pale Ale",5.7,"Spanish Peaks Brewing Co.",3.79761904761905,3.48809523809524,3.6547619047619,3.54761904761905,3.66666666666667,42,"APA"
"6050",36121,"Irish Red Ale",4.7,"Foothills Brewing Company",4.20833333333333,3.5,3.79166666666667,4.08333333333333,3.875,12,"Red Ale"
"6051",36125,"Golden Dab",4.5,"Prilepska Pivarnica",3.7,3,3.6,3.1,3.3,5,"Lager"
"6052",36129,"Irish Cream Stout",NA,"Beer Works",4.25,3.91666666666667,3.91666666666667,3.91666666666667,4.25,6,"Stout"
"6053",36149,"Top Sail Imperial Porter (Brewmaster Reserve)",7.5,"Full Sail Brewery & Tasting Room & Pub",3.84259259259259,3.90740740740741,4.11111111111111,3.86111111111111,3.84259259259259,54,"Porter"
"6054",36152,"Saint Arnold Bourbon Barrel Stout",9,"Saint Arnold Brewing Company",3.45833333333333,4.08333333333333,4.33333333333333,3.875,3.91666666666667,12,"Stout"
"6055",36158,"Humma Gumma Stout",NA,"Full Sail Brewery at Riverplace / The Pilsner Room",4.3,4.3,4.2,4.3,3.8,5,"Stout"
"6056",36163,"Brown's Whiskey Porter",5.75,"Brown's Brewing Company",4.12820512820513,3.96153846153846,4,4.02564102564103,4.06410256410256,39,"Porter"
"6057",36164,"Imperial Java Stout",8,"Santa Fe Brewing Company",3.94897959183673,3.98979591836735,3.93877551020408,3.85714285714286,4.02040816326531,49,"Stout"
"6058",36167,"RIP - Russian Imperial Porter",11,"Bluegrass Brewing Co. - East St. Matthew's",3.66666666666667,3.72727272727273,3.78787878787879,3.57575757575758,3.72727272727273,33,"Porter"
"6059",36178,"Olde Richmond Batch No. 9 Red Ale",NA,"Olde Richmond Beer Company",3.6,3.45,3.65,3.5,3.65,10,"Red Ale"
"6060",36179,"Hoppe (Imperial Extra Pale Ale)",8,"Southern Tier Brewing Company",4.06032482598608,4.00696055684455,4.06380510440835,4.02784222737819,4.07888631090487,431,"IPA"
"6061",36187,"Slave Princess",4.5,"Three Floyds Brewing Co. & Brewpub",3.94117647058824,3.79411764705882,4.02941176470588,3.73529411764706,3.88235294117647,17,"Porter"
"6062",36199,"Spetsnaz",6.7,"The Grumpy Troll Restaurant and Brewery",4,4.11538461538461,3.92307692307692,4,4.03846153846154,13,"Stout"
"6063",36200,"Amnesia",NA,"The Grumpy Troll Restaurant and Brewery",3.83333333333333,3.70833333333333,3.75,3.58333333333333,3.70833333333333,12,"Porter"
"6064",36203,"Maggie",9,"The Grumpy Troll Restaurant and Brewery",3.8125,3.83333333333333,3.95833333333333,3.85416666666667,3.8125,24,"IPA"
"6065",36204,"Guinness Foreign Extra Stout (Jamaica)",6.5,"Desnoes & Geddes Limited",3.56666666666667,3.53333333333333,3.9,3.53333333333333,3.56666666666667,15,"Stout"
"6066",36220,"Nickel Brook Maple Porter",5.5,"Better Bitters Brewing Co.",3.32142857142857,3.5,3.64285714285714,3.46428571428571,3.35714285714286,14,"Porter"
"6067",36229,"Yebisu The Hop",5.5,"Sapporo Breweries Ltd.",3.475,3.4,3.15,3.3,3.225,20,"Pilsener"
"6068",36235,"Schlafly Coffee Stout",5.7,"Schlafly Bottleworks",3.9,4.05,3.85,3.6,4.1,10,"Stout"
"6069",36236,"Ray Hill's American Pilsner",NA,"Hill Brewing Company",3.23809523809524,2.80952380952381,3.19047619047619,3.14285714285714,2.9047619047619,21,"Lager"
"6070",36237,"Lucky Beer",4.8,"The Lucky Drink Co. Pty Limited",2.86538461538462,2.48076923076923,2.90384615384615,2.79807692307692,2.60576923076923,52,"Lager"
